Route_ID,Starting_Point,Ending_Point,Intermediate_Stops,Distance,Estimated_Travel_Time,Type_of_Transportation,Frequency_of_Service,Time_Schedule,Days_of_Operation,Special_Schedules
R2357,Kimberlyville,Duranmouth,"['New Jaredton', 'Robertmouth', 'East Davidland', 'Marcusberg']",9.802532474163748,57,tram,3,17:46:24,Weekdays,
R2358,New Annettefort,Harrisonland,"['Gibbsberg', 'Port Patriciaburgh', 'North Carl', 'Millerville']",9.01548989593223,18,tram,4,08:38:44,Weekends,Song fish long argue force enough PM.
R2359,Bethanyland,Lake David,"['Hallmouth', 'New Jennifer', 'Collinsbury']",5.1401158169658405,43,bus,3,18:34:48,Weekends,Officer against simple yard hospital process main.
R2360,South Robertstad,Amandaton,"['East Andreastad', 'Lake Kyle', 'Lake Kyleville', 'Anthonyside', 'Davidville']",11.302363356359983,26,tram,2,04:38:34,Weekends,
R2361,South Jessica,Lake Kathyside,"['South Autumnmouth', 'Graystad']",8.372821324073648,28,subway,4,20:30:29,Weekends,
R2362,Jasonbury,New Vanessatown,['East Colleen'],9.009489861860189,38,bus,2,01:10:48,Weekends,
R2363,Timothyview,East Patriciabury,"['East Thomasberg', 'Michelleburgh']",15.550990904109879,32,bus,4,09:08:59,Weekends,
R2364,Port Haroldville,Henryborough,['Paceville'],16.143763114001985,44,bus,1,22:35:34,Weekdays,
R2365,Danielberg,Mitchellchester,['South Taylor'],13.93590014913223,55,bus,3,11:40:57,Weekends,Yourself give physical experience true game center feeling.
R2366,Port Dorothy,Jimmymouth,"['Hayleyfort', 'New John']",9.126189860456709,60,bus,5,14:17:46,Weekdays,Like because doctor hope agency clearly admit character.
R2367,New Williamfort,West Lindatown,"['New Suzanne', 'Port Susanchester', 'Jonesfurt']",15.379952410762735,41,tram,4,16:34:15,Weekdays,
R2368,Stanleytown,South Annette,"['Barnettstad', 'Lake Ianhaven']",12.433848107216626,50,tram,5,17:36:45,Weekends,
R2369,Hullmouth,Lake Corybury,"['Rossfurt', 'Stewartton', 'Lake Matthewberg', 'North Williamchester']",12.113424701345894,36,subway,3,11:27:50,Weekdays,I rest theory political lead.
R2370,Christopherland,Lake Davidmouth,"['Collinsmouth', 'Nicholashaven', 'Johnview', 'Port Samantha', 'Port Adam']",15.738034446052096,37,subway,5,11:34:31,Weekdays,Hit personal expect between make edge.
R2371,Lake Edwardport,Davisbury,"['Robertport', 'New Dustinmouth']",14.893501477381616,53,tram,3,00:36:31,Weekdays,Join opportunity sometimes.
R2372,Jerryton,West Coreyburgh,"['New Mariafurt', 'Fritzchester', 'Yoderbury', 'West Jasmineport']",12.788950555933825,17,tram,1,18:21:49,Weekends,
R2373,North Noahtown,West Tiffanyton,"['Gracestad', 'Brownshire', 'South Zacharystad']",18.50316924709771,25,bus,5,16:11:16,Weekdays,Mr door herself capital very tree.
R2374,Brockstad,Harrisburgh,['Denisebury'],7.900040390579751,59,subway,2,05:01:41,Weekends,
R2375,Cruzbury,Clinehaven,"['Lindsayside', 'West Tammymouth', 'New Deborahville', 'Benjaminside', 'Rogerfurt']",12.088752846319075,44,bus,4,08:43:27,Weekends,Support across each style major fire.
R2376,East Kylestad,North Bobby,"['Port Robert', 'North Holly', 'Anthonyview']",16.14378140890002,28,tram,2,17:22:22,Weekdays,Which north if purpose.
R2377,Lake Misty,West Debra,"['North Tiffany', 'Patriciafort', 'New Gregorystad']",11.56543512067569,60,tram,1,06:00:44,Weekends,
R2378,Andersonshire,East Timothyview,"['Port Joseph', 'Port Crystal']",14.78259167829548,52,subway,1,06:05:42,Weekdays,
R2379,Lake Gregory,South Debra,"['Gomezbury', 'East Steven']",13.932721853799423,19,tram,5,05:37:35,Weekdays,Somebody term various serve of be special.
R2380,West Lynnbury,Lake Linda,"['East Lisa', 'Millsville', 'Justinview', 'Lake Austin']",13.08383831805884,50,tram,2,18:11:41,Weekdays,
R2381,New Daniel,South Steven,"['North Samantha', 'Williammouth']",14.284589037043377,57,bus,4,16:30:12,Weekdays,Education state water.
R2382,South Gregory,Lloydshire,"['Melissaburgh', 'New Andrew']",12.77912359221028,17,tram,4,10:36:41,Weekends,Day create go where word cost.
R2383,East Seanmouth,North Kevinburgh,"['Lake Jenniferland', 'East Kelli', 'East Patrickland', 'North Timothyport', 'Port Amyshire']",9.900176820558176,33,tram,4,11:05:20,Weekdays,Nature discuss allow great writer.
R2384,Pamelaview,Port Katherinebury,['Elizabethstad'],15.891179449967613,46,subway,2,17:36:26,Weekdays,
R2385,Johnport,West Gerald,['New Amyville'],19.144090957122106,16,subway,4,03:35:47,Weekdays,Wait time could somebody become plan grow.
R2386,West Cheryl,Lake Bridget,"['New Gregoryhaven', 'Jessicaton', 'Wattsmouth', 'Richborough', 'Jamestown']",14.724864225063612,55,bus,5,03:06:16,Weekdays,
R2387,West Jonathantown,South Stevenville,"['Lake Kimberlychester', 'Michaelfort', 'North Vernon']",9.681624279939735,55,tram,2,01:53:31,Weekends,
R2388,Taylorchester,Brentborough,['New Chelseaton'],11.089874605111653,27,tram,5,15:55:13,Weekends,Church from Mrs college eat loss clearly industry.
R2389,Williemouth,Fieldsmouth,['East Erikaton'],8.691113211977974,53,bus,2,22:35:35,Weekdays,Direction meeting job.
R2390,East Bryanport,Woodsport,"['Dicksonborough', 'North Mark']",6.278532865660317,24,subway,3,21:46:01,Weekdays,Firm close thousand measure natural.
R2391,North Sarah,North Virginiaside,"['Walkerstad', 'New Robynborough', 'New Shellyville']",16.609183882389964,60,subway,2,19:18:06,Weekdays,
R2392,Paulatown,Robertton,"['Jamesshire', 'Hamiltonberg', 'East Teresa', 'Normaborough']",16.76470945896259,44,bus,5,04:50:49,Weekends,
R2393,Masonview,Gregoryberg,"['Lake Dustin', 'Sharonside', 'East Kristen', 'East Heather', 'Lake Brooke']",18.94255709045897,39,tram,3,20:14:09,Weekends,Success ten together policy career outside.
R2394,New Sharon,Johntown,"['Lake Jenniferport', 'Brownfort']",18.359351856240707,54,tram,1,01:26:54,Weekdays,
R2395,Lake Brookebury,Gonzalesfurt,"['Scottland', 'East Stacyview', 'Tinaborough', 'Port Madisonchester']",17.372575809224205,26,subway,2,21:27:20,Weekends,Leader likely itself might voice.
R2396,New Kimberly,Lewismouth,"['South Lindaport', 'Yatestown']",13.819480243984573,48,bus,2,12:30:51,Weekends,Order appear arm professor various.
R2397,Ortizchester,Mcconnellville,"['Sharpville', 'Wagnerbury', 'Laurietown']",8.31856942840502,19,bus,5,19:04:44,Weekdays,Attention above brother maintain.
R2398,East Ginamouth,Bradleyfurt,['Kevinmouth'],18.011106253495385,22,bus,4,17:15:59,Weekends,Congress likely event prove degree huge win war.
R2399,Martinland,Lake Scottborough,"['Michaelmouth', 'West Timothystad', 'Chenmouth', 'Michaelside', 'Aguirreland']",12.96637819102277,20,bus,4,05:19:18,Weekends,Newspaper culture dog.
R2400,Larryfort,Mcgrathmouth,"['Normanburgh', 'Christineport', 'Barrettside', 'Port Sarafort', 'North Dawn']",10.540160213693964,37,tram,3,14:17:36,Weekdays,Child ten almost study town partner benefit until.
R2401,Jamesside,Brentville,"['Alvarezstad', 'Barrettberg', 'Leetown', 'North Samantha']",6.890727659654765,16,bus,3,11:15:17,Weekends,
R2402,Myersville,Longmouth,['Jessebury'],5.5953532348916895,39,bus,3,23:04:27,Weekdays,
R2403,Port Erika,Andreaview,['Port Andrew'],15.998739624263536,46,subway,3,19:55:51,Weekends,
R2404,Danielside,Nicoleberg,"['West Samantha', 'South Nicoleborough']",7.6688234865457225,39,subway,5,23:04:03,Weekdays,
R2405,Gailmouth,Lake Erikaberg,"['North Sara', 'Courtneyfort', 'Emilystad']",7.627722641888935,54,tram,3,15:34:00,Weekdays,
R2406,Seanland,New Crystal,"['South Briannaburgh', 'North Christopherborough']",14.378422939295207,39,tram,5,10:02:14,Weekends,Cover body music realize leg work.
R2407,New Christine,Frazierfurt,"['Jessicaburgh', 'Alvarezfurt', 'West Cynthiaburgh', 'Tylerbury']",5.5124129260253465,47,tram,3,19:31:03,Weekends,List trade no animal rate.
R2408,Port Edwardfort,Josephmouth,"['Cookville', 'Lake David', 'Codytown']",14.46742603810646,23,subway,5,14:43:38,Weekdays,
R2409,West Brian,Port Mark,"['East Alexander', 'North Johnburgh', 'Sarachester', 'Port Roger']",7.030816991282212,41,subway,1,16:51:36,Weekdays,
R2410,South Anthonyport,Grahamshire,"['Blakeview', 'Lake Jasonchester', 'West Sarahport', 'North Karla']",19.97071207372979,21,subway,2,06:52:31,Weekends,
R2411,Seanborough,Allenberg,"['Hollandville', 'West Lawrence', 'East Andres']",12.76478862382185,59,tram,4,13:40:56,Weekends,
R2412,East Philipburgh,Jacobside,"['Marqueztown', 'Lake Jessica', 'Jordanmouth']",13.17711146448139,44,subway,2,16:15:32,Weekdays,Glass response between choice raise positive.
R2413,North Christopher,Hodgeport,['West Mackenzieton'],15.624234122617233,40,tram,5,21:39:55,Weekdays,Ready learn stay situation level discuss.
R2414,Susanview,Fernandezborough,['Torreschester'],16.861925528994718,35,tram,1,17:41:51,Weekdays,Trip authority center.
R2415,Markview,East Rickyton,"['New Jenniferside', 'Bakerland', 'Wilkinsbury', 'Johnland']",9.514431615224506,18,tram,4,10:38:10,Weekends,Country about community.
R2416,East Patricia,Lisashire,['Douglasshire'],9.926049041743475,31,tram,2,12:44:28,Weekends,
R2417,New Michael,South Matthewburgh,['Olsenhaven'],8.818376512164217,57,bus,5,10:37:24,Weekdays,
R2418,Port Matthewborough,Joshuahaven,"['Jacksonchester', 'East Erica', 'Meganville']",8.407486751539674,45,subway,2,09:06:38,Weekends,
R2419,New Samuel,Williamston,"['Garciaton', 'Michaelshire', 'Lake Alexis', 'Andreafurt']",5.818423049392417,45,tram,3,07:29:39,Weekends,Unit many dark among represent research help.
R2420,New Rebecca,Griffinfurt,"['New Adam', 'Harrisstad']",19.66330026226376,54,bus,5,00:48:21,Weekends,Kind and long.
R2421,Port Kelly,West Amandastad,"['North Sue', 'Smithfurt', 'Lake Dylan', 'Phillipsport']",17.845481899847606,51,bus,4,02:38:46,Weekdays,
R2422,Meganstad,Mathishaven,"['North Kevin', 'New Chris', 'Petermouth']",8.00497146113047,24,tram,2,13:24:00,Weekends,
R2423,Schmittburgh,New Patricia,"['Port Maurice', 'Port Tyler']",9.905326829768835,20,tram,5,03:22:01,Weekdays,
R2424,West Johnathantown,West Jamie,"['Lake Danielberg', 'Port Seanview', 'Fischermouth', 'West Kimberlyville', 'Port Gregory']",13.138010905650265,54,bus,1,16:35:15,Weekdays,From while executive check learn.
R2425,West Ashley,Reynoldsside,['Kimberlyfort'],16.83398256433626,20,subway,4,23:56:55,Weekdays,
R2426,North Veronicaville,Edwardston,"['West Kevinside', 'West Cindyhaven', 'Martinside']",16.485441941354694,19,bus,5,16:21:42,Weekends,
R2427,Brianport,Michaeltown,['Lake Victor'],10.06780457535637,17,tram,4,20:07:45,Weekends,Expert training evidence.
R2428,North Beth,Lorimouth,['Cainfurt'],10.239184208819253,18,tram,2,14:14:31,Weekdays,
R2429,Hornstad,South Larryfort,"['Smithfurt', 'New Stephaniechester', 'Morrisland', 'Lake Charlesshire', 'Markchester']",6.369689543899241,53,tram,1,22:50:09,Weekends,
R2430,Wareland,Carolynbury,"['Ashleyside', 'Chenhaven', 'Ashleyshire', 'New Angelastad', 'Xavierside']",10.753140996359694,28,subway,2,08:23:30,Weekdays,
R2431,Simmonsbury,West James,"['Andreaberg', 'Brandonmouth', 'New Patricia', 'Edwinhaven', 'North Jessica']",12.138416768984296,44,tram,3,01:22:56,Weekdays,Often night continue newspaper often.
R2432,Lake Judy,South Donald,"['West Christinatown', 'Lake Jayburgh', 'North Tammy', 'Michaelstad', 'Williamburgh']",14.507924328301753,34,subway,1,22:02:30,Weekends,Civil anything probably think realize skill.
R2433,Martinburgh,Margaretport,['Velasquezville'],5.748010171758025,16,tram,4,10:33:06,Weekdays,
R2434,East George,Kellychester,"['Travisville', 'South Joseph', 'Port Elizabeth', 'Lake Kevin', 'Kaitlynton']",15.881695528714797,25,tram,1,06:48:36,Weekdays,Hold leg fall serve.
R2435,Lake Lisa,Carolynville,"['Robertsonview', 'Morrisonland', 'West Catherineview']",16.271135970948357,17,bus,4,22:18:06,Weekends,
R2436,New Brent,Howardtown,"['East Jennifer', 'West Gabrielleport']",12.122844658734262,56,bus,1,00:22:47,Weekdays,
R2437,Beverlymouth,New Tina,"['Masonshire', 'Deborahland', 'Lake Julialand', 'Port Anthony']",14.330571167212538,19,bus,5,14:48:42,Weekends,Yard light determine radio relationship project.
R2438,Richardsonchester,South Angela,['East Andrew'],13.4595978999072,28,tram,2,13:02:45,Weekends,Issue sure kitchen.
R2439,South Henrybury,North Raymond,"['Jimenezmouth', 'East Darius', 'Bruceton', 'Adamtown', 'Tracieville']",19.82968485970416,53,tram,1,09:40:39,Weekends,Ready should tough best.
R2440,Port Josephmouth,Christinaville,"['South Janetmouth', 'Rodriguezfort', 'Lake Crystalmouth']",17.877116733850727,45,bus,5,12:30:15,Weekdays,All hot figure song director.
R2441,East Teresa,Wellsborough,"['West Normamouth', 'West Josephview', 'North Michael']",9.516697010930937,32,subway,5,12:21:12,Weekends,
R2442,Melissastad,North Jessetown,"['Whiteborough', 'Lake Jennamouth', 'New Christopherburgh', 'Hallfort']",17.471059621211033,50,tram,2,02:50:04,Weekends,
R2443,Stacietown,Jonesfort,"['Diazfurt', 'Lake Joshua', 'Careyville', 'Bradleyfurt']",11.002234113913293,32,subway,2,08:43:43,Weekdays,
R2444,Lake Dorisshire,Christopherchester,"['Derekside', 'Port Charleston', 'Teresabury', 'Jaredland', 'Lake Tony']",9.970740057919674,52,subway,4,07:43:22,Weekends,Herself all article ready.
R2445,North Jennifer,Tiffanyview,"['East Margaretfurt', 'North Adamside']",6.652614424056821,23,tram,1,16:31:31,Weekdays,
R2446,Justinport,Pricehaven,['Rubiochester'],18.35704368463766,26,tram,4,07:10:11,Weekends,Information movie yet PM traditional.
R2447,Lake James,Andersonburgh,"['Annaberg', 'Meredithshire', 'South Rachelborough', 'North Christopher']",18.24059572139042,49,bus,3,02:43:31,Weekends,
R2448,Orrton,Jamesfurt,"['Port Breanna', 'Jenniferfurt', 'Emilychester', 'West Amandashire']",14.888378951565612,31,tram,1,01:38:33,Weekends,However win meet all visit those break.
R2449,Fergusonport,Andrewschester,"['South Scott', 'West Andreaview', 'Andrewstad']",14.749914006944987,26,tram,5,13:40:37,Weekends,
R2450,Catherineside,South Charlesstad,"['Lawrencemouth', 'Serranoland', 'Tatetown', 'Ballshire']",19.044710880866973,35,subway,4,14:24:44,Weekends,
R2451,South Gary,South Jessica,"['New Annview', 'Brownfort', 'East Andrewborough', 'Johnsontown', 'New Raymond']",8.123100787821887,28,subway,5,12:36:49,Weekdays,Involve must thus stuff.
R2452,Hendricksfurt,Thompsonburgh,"['Kevinburgh', 'Port Mariefort']",7.3778046985085926,39,subway,2,14:31:10,Weekdays,
R2453,East Susan,Port Eric,"['Port Ashley', 'North Thomasshire', 'Port Stephenborough']",13.172303856535729,35,bus,2,17:37:16,Weekdays,
R2454,Pricebury,Lake Eric,"['Cruzfurt', 'Jenniferberg', 'Thomasside', 'Smithborough']",13.325802666366345,45,tram,2,14:02:54,Weekends,Real feel animal investment teach fall listen.
R2455,East Deniseview,Martinezhaven,['Murrayshire'],14.29372985116178,59,bus,2,10:35:32,Weekends,Public interest media measure these politics.
R2456,South Steven,West Alexandermouth,"['South Ethanshire', 'Port Angelaburgh']",6.159531263524986,28,tram,1,12:09:26,Weekdays,Article program answer attorney treat.
R2457,South Tylerberg,Amyberg,"['New Melissamouth', 'North Amanda', 'Jamiehaven', 'Brianside']",6.696032817658384,20,subway,5,04:11:46,Weekends,
R2458,New Angieborough,North Tonya,"['Millerland', 'Lake Bobfurt', 'East Kellytown', 'Thomaschester', 'Tammymouth']",14.535602932596385,49,tram,2,15:15:16,Weekdays,Without health sit large which rise back.
R2459,Turnerfort,East Elizabethmouth,"['Maxwellshire', 'Angelafurt', 'Andreastad']",10.470463698023725,25,subway,1,02:58:06,Weekdays,All compare cup.
R2460,Herringmouth,Port Tina,"['Jasonmouth', 'Simsbury']",8.566534723104722,27,subway,4,15:34:06,Weekends,Bed TV him end fight line.
R2461,Nicholasport,New Jennifer,"['Ashleyfurt', 'Lake Peter', 'South Nicole']",13.901038475209777,33,bus,1,00:18:14,Weekends,
R2462,Brittanybury,Crosbychester,"['New Rebecca', 'West Dorisburgh']",8.026891027374088,30,tram,4,23:28:51,Weekdays,
R2463,Port Brianfurt,Grahamshire,"['Port Lisaborough', 'Lutzville']",9.484428484285733,48,subway,3,19:08:09,Weekdays,Factor work play decide oil well prevent.
R2464,Lamberthaven,North Samantha,"['East Travis', 'Lake Michaela', 'East Ashley', 'Susanfurt']",15.195925342209277,55,tram,5,16:20:42,Weekends,Yourself discover can economy rate light hair.
R2465,Lake Peter,Kingland,"['Brandyton', 'Marktown']",15.361701939963702,50,bus,5,08:54:33,Weekends,
R2466,North Tylerborough,New Jenniferland,"['Pughshire', 'New Kimberlychester', 'Briannafort']",13.361420333350171,52,bus,1,22:50:17,Weekdays,Very organization hospital firm debate American part color.
R2467,New Michaeltown,Fordport,"['New Travis', 'New Brettfort', 'Port Jessicaberg', 'West Bradley', 'Kellytown']",18.026074618383547,26,subway,5,08:29:00,Weekends,Pick fill ask seek strong out husband really.
R2468,Williamville,Stevenville,"['North Heatherchester', 'West Jorge', 'South Alejandromouth', 'Lake Rachelchester']",7.339469138759922,39,subway,2,13:17:26,Weekdays,
R2469,Sarahborough,Lake Tylerbury,['Allenview'],19.211619447974208,44,bus,1,02:25:59,Weekends,Choice another environmental environment move center.
R2470,Chavezchester,Murphybury,"['Davidport', 'Christineport', 'Mortontown', 'South Alvinland']",8.353260858665925,59,bus,4,16:12:42,Weekends,Operation decide yet.
R2471,Collinstown,New Tammy,['New Adamberg'],6.42551419927192,43,tram,5,01:21:36,Weekends,
R2472,Williamsbury,Port Kathyburgh,"['New Sean', 'Evansburgh']",11.56877704653824,48,bus,2,21:40:57,Weekends,
R2473,Lopezmouth,South Jamieland,['West Amandachester'],8.724783804683279,30,bus,1,05:16:22,Weekdays,Try go shake attorney baby.
R2474,West Jesse,Port Matthewview,"['New Melanie', 'West Tammie', 'Port Brandon', 'Lake Maria', 'Lake Monica']",18.816094529508952,53,tram,4,00:13:56,Weekends,
R2475,Michealmouth,New John,"['Brianmouth', 'Danielsburgh', 'Lancechester', 'Craigmouth']",18.464213166107434,54,bus,4,02:44:44,Weekdays,
R2476,South Christinaberg,East Courtneyshire,"['Traceytown', 'Troyton', 'Tylerport', 'Port Hollymouth', 'Brittanyberg']",14.78829682870398,60,subway,5,18:32:50,Weekdays,Daughter town indeed ok live.
R2477,Nuneztown,Judithfort,"['Greenview', 'Lake Josephview']",10.123092146801525,15,tram,3,09:54:49,Weekends,
R2478,Russofort,Benjaminside,['Lake Matthew'],6.696325354011555,16,subway,3,09:49:49,Weekends,Hour improve agency agreement Mr why within evening.
R2479,Millermouth,Hoodview,"['Lake Eric', 'Christopherville', 'Jamesside', 'Christopherberg']",13.68328347093115,39,tram,4,02:42:34,Weekends,Book thus little performance even be experience.
R2480,Wademouth,New John,"['Lake Johnmouth', 'Port Mary', 'Lake Ryan']",7.073272719868196,40,bus,1,03:15:28,Weekdays,Leader program certainly rather blue girl instead ball.
R2481,Ianchester,West Melissamouth,['Lake Paulburgh'],5.454746258028958,57,bus,2,19:25:21,Weekends,Attorney forward turn south.
R2482,Morganstad,Deanmouth,"['Tiffanyville', 'Lake Ann']",18.637708874919063,52,bus,3,14:13:05,Weekdays,
R2483,West Christian,Port Matthewview,"['West Kristinaton', 'East Aliciafort', 'Ryanmouth', 'Davisshire', 'Port Jennifer']",13.731583253290248,46,bus,2,12:23:38,Weekdays,
R2484,Walkerside,West Sarahside,['Morenofurt'],12.026436368877496,26,subway,2,22:08:48,Weekdays,
